id,candidato,data_ited,dia,data_pub,texto,sem_texto,rt,likes,replies,views,referenced_tweet_id,conversation_id,p_pos,p_neg,p_neu,intensidade,assimetria,n_tokens,n_moral,n_ind,n_vin,n_ger,b_ind,b_vin,b_ger,mfd_cuidado_virtude,mfd_cuidado_vicio,mfd_justica_virtude,mfd_justica_vicio,mfd_lealdade_virtude,mfd_lealdade_vicio,mfd_autoridade_virtude,mfd_autoridade_vicio,mfd_santidade_virtude,mfd_santidade_vicio,mfd_moralidade_geral,topico,topico_rotulo
1582804600679432192,Lula,2022-10-20,2022-10-20,2022-10-19 15:43:18-03:00,"Quero demonstrar minha solidariedade ao 
@seujorge
, porque ele é a mais recente vítima do racismo no Brasil. A gente não pode mais admitir preconceito. Quem é racista na verdade está transmitindo o ódio.",False,1705,13285,1188,0,,1582804600679432192,0.0186834167689085,0.9589683413505554,0.0223481878638267,0.9776518121361732,0.9402849245816468,16,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1582796868404510721,Lula,2022-10-20,2022-10-20,2022-10-19 15:12:35-03:00,"Lula conversa com a imprensa no Rio GrandedoSul 
x.com/i/broadcasts/1
…",False,911,4062,404,0,,1582796868404510721,0.0674637556076049,0.0131131038069725,0.9194231629371644,0.0805768370628357,-0.0543506518006324,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1582787085375012866,Lula,2022-10-20,2022-10-20,2022-10-19 14:33:42-03:00,"A fome voltou ao Brasil, mas tenho fé que vamos voltar para consertar nosso país. O povo brasileiro merece dignidade, ter comida no prato e ser feliz.",False,1235,5766,611,0,,1582787085375012866,0.4379384517669678,0.0856276080012321,0.4764339029788971,0.5235660970211029,-0.3523108437657356,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1582763016533463040,Lula,2022-10-20,2022-10-20,2022-10-19 12:58:04-03:00,"As famílias brasileiras estão sofrendo para pagar as contas, conseguir emprego e colocar comida na mesa. Não está fácil. Só um governo com propostas e experiência comprovada pode ajudar a cuidar do povo brasileiro. Confira o programa de hoje na TV. #BrasilDaEsperança #EquipeLula",False,1299,4439,596,0,,1582763016533463040,0.2880468368530273,0.1134150698781013,0.5985381007194519,0.4014618992805481,-0.174631766974926,26,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1582757247737659395,Lula,2022-10-20,2022-10-20,2022-10-19 12:35:08-03:00,"Hoje, ao lado de companheiros e apoiadores evangélicos, reafirmo meu respeito e compromisso com a liberdade e fé do povo brasileiro. Agradeço o encontro de hoje.

: 
@ricardostuckert",False,2456,15238,2028,0,,1582757247737659395,0.9250652194023132,0.0045082699507474,0.0704264566302299,0.92957354336977,-0.9205569494515656,15,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1582746251791331329,Lula,2022-10-20,2022-10-20,2022-10-19 11:51:27-03:00,"Essa carta é parte do compromisso que eu tenho com a verdade nesse país, com que eu acho que podemos fazer pelas crianças, pelos trabalhadores, pelos aposentados, na luta contra o racismo nesse país.",False,947,5319,739,0,,1582746251791331329,0.8069391250610352,0.0188766960054636,0.1741842478513717,0.8258157521486282,-0.7880624290555716,18,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1582746065043787776,Lula,2022-10-20,2022-10-20,2022-10-19 11:50:42-03:00,Eu não imaginava que as mentiras deles compartilhadas pela internet teriam tanta força. E não se pode ganhar eleições mentindo. A gente não pode permitir que isso aconteça com o Brasil.,False,3423,23665,8816,0,,1582746065043787776,0.0292221065610647,0.8611292839050293,0.109648659825325,0.890351340174675,0.8319071773439646,16,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1582742501416325121,Lula,2022-10-20,2022-10-20,2022-10-19 11:36:32-03:00,Minha mãe teve 12 filhos. Ela nos ensinou a ter amor dentro de casa. Minha mãe nunca nos ensinou a ter raiva ou ódio. Sempre acreditava que as coisas iam melhorar.,False,1595,11715,3386,0,,1582742501416325121,0.2929389476776123,0.1241318732500076,0.5829291939735413,0.4170708060264587,-0.1688070744276046,17,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1582742201859473408,Lula,2022-10-20,2022-10-20,2022-10-19 11:35:21-03:00,"Eu acho que os evangélicos prestam um trabalho excepcional nesse país. Uma família quando sai de casa para ir pra igreja, não sai pra ouvir coisas políticas, ela vai para orar.",False,4674,35929,9395,0,,1582742201859473408,0.9718480110168456,0.0051998733542859,0.0229521766304969,0.977047823369503,-0.9666481376625596,20,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1582741055081848833,Lula,2022-10-20,2022-10-20,2022-10-19 11:30:48-03:00,"Vivemos um período em que mentiras passaram a ser usadas com o objetivo de provocar medo nas pessoas de boa fé, e afastá-las do apoio a uma candidatura que justamente mais as defende. Reafirmo meu compromisso com a liberdade de culto e religião no Brasil. 
lula.com.br/carta-compromi
…",False,2482,7587,979,0,,1582741055081848833,0.1191945299506187,0.2004443556070327,0.6803610920906067,0.3196389079093933,0.081249825656414,27,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1582722405696692224,Lula,2022-10-20,2022-10-20,2022-10-19 10:16:41-03:00,"Encontro de Lula com apoiadores evangélicos 
x.com/i/broadcasts/1
…",False,3802,16702,1593,0,,1582722405696692224,0.0571025498211383,0.0163100808858871,0.9265872836112976,0.0734127163887023,-0.0407924689352512,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1582699592457814017,Lula,2022-10-20,2022-10-20,2022-10-19 08:46:02-03:00,"5 milhões no Twitter! E 57 milhões de votos no primeiro turno. Vamos continuar crescendo nas redes, nas ruas e nas urnas! #EquipeLula",False,1653,12033,781,0,,1582699592457814017,0.2201015949249267,0.0208117179572582,0.7590867280960083,0.2409132719039917,-0.1992898769676685,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1582679272140857344,Lula,2022-10-20,2022-10-20,2022-10-19 07:25:17-03:00,"Bom dia. Hoje viajo para Porto Alegre, para uma caminhada com o povo gaúcho. Faltam 11 dias. Vamos conversar com quem está indeciso ou ainda na dúvida se vai comparecer. Ajudem a desmentir os absurdos e o discurso de ódio do adversário. Vamos aumentar nossa vitória!",False,2915,21201,2429,0,,1582679272140857344,0.0881867185235023,0.5248837471008301,0.3869295418262481,0.6130704581737518,0.4366970285773277,27,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,"hoje, ciro, dia, amanhã, povo"
1582554490514784258,Lula,2022-10-20,2022-10-20,2022-10-18 23:09:27-03:00,O povo brasileiro merece respeito e direitos. Boa noite. #LulaNoFlow,False,2058,10209,1125,0,,1582554490514784258,0.7140417098999023,0.0134230116382241,0.2725352048873901,0.7274647951126099,-0.7006186982616782,8,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1582540272973455362,Lula,2022-10-20,2022-10-20,2022-10-18 22:12:57-03:00,"Mais de 1 milhão de pessoas assistindo simultaneamente. Quem aqui acompanhou? 
@igor_3k
 @flowpdc
 

: 
@ricardostuckert",False,5351,71710,4867,0,,1582540272973455362,0.0937776193022728,0.0114287789911031,0.8947935104370117,0.1052064895629882,-0.0823488403111696,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1583241811497488384,Lula,2022-10-21,2022-10-21,2022-10-20 20:40:37-03:00,"Lula Live na zona oeste do Rio. #EquipeLula

: 
@ricardostuckert",False,5193,33546,1419,0,,1583241811497488384,0.0767646059393882,0.0123951490968465,0.9108403325080872,0.0891596674919128,-0.0643694568425417,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1583239155399950336,Lula,2022-10-21,2022-10-21,2022-10-20 20:30:04-03:00,Minha esposa é flamenguista. Ontem o Corinthians deu um calor no Flamengo. Eu dormi virado de costas pra ela porque eu tava chateado.,False,13183,149078,8111,0,,1583239155399950336,0.039158321917057,0.5944139957427979,0.3664276897907257,0.6335723102092743,0.5552556738257408,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1583238295294599168,Lula,2022-10-21,2022-10-21,2022-10-20 20:26:39-03:00,"Nós precisamos ser duros porque o racismo é crime inafiançável, não podemos aceitar o preconceito de raça, de sexo, de religião. Por isso queremos voltar para consolidar a democracia.",False,1054,6133,687,0,,1583238295294599168,0.0322953313589096,0.3910531103610992,0.5766516327857971,0.4233483672142029,0.3587577790021896,16,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583238151287341056,Lula,2022-10-21,2022-10-21,2022-10-20 20:26:05-03:00,"Eu sou o presidente que mais fez universidade e escola técnica nesse país. E vou fazer mais, para ter mais estudantes, principalmente nas áreas mais pobres do país.",False,1743,10320,3612,0,,1583238151287341056,0.1174181401729583,0.0367736220359802,0.845808207988739,0.154191792011261,-0.0806445181369781,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1583236962135474179,Lula,2022-10-21,2022-10-21,2022-10-20 20:21:21-03:00,Eles começaram a reduzir o preço da gasolina por causa das eleições. Mas agora já tá subindo de novo. Nós vamos ganhar e não teremos o preço da gasolina dolarizado como agora.,False,2210,11117,1838,0,,1583236962135474179,0.0489272698760032,0.2962791621685028,0.6547935605049133,0.3452064394950866,0.2473518922924995,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1583236527001591808,Lula,2022-10-21,2022-10-21,2022-10-20 20:19:37-03:00,"Nós nem ganhamos as eleições e já temos convites para visitar à Alemanha, China, EUA. Vamos visitar todos os países para conseguir investimentos diretos. A gente quer dinheiro estrangeiro para investir em inteligência e inovação, gerando empregos.",False,3496,24275,3780,0,,1583236527001591808,0.3741211891174316,0.0519005171954631,0.5739783048629761,0.4260216951370239,-0.3222206719219684,25,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1583236315164086272,Lula,2022-10-21,2022-10-21,2022-10-20 20:18:47-03:00,"O SUS sempre foi criticado e quando veio a pandemia, graças à deus salvou muita gente. Nós temos que agradecer eternamente aos médicos e enfermeiros que trabalharam e ao mesmo tempo lembrar da responsabilidade das mortes dos brasileiros porque o presidente negligenciou a saúde.",False,993,5055,612,0,,1583236315164086272,0.6776673793792725,0.1720254868268966,0.150307148694992,0.8496928513050079,-0.5056418925523758,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"bolsonaro, saúde, vacina, pandemia, popular"
1583235940323323904,Lula,2022-10-21,2022-10-21,2022-10-20 20:17:17-03:00,"Quando nós descobrimos o Pré-Sal, fizemos a lei da partilha pra que 75% dos royalties fossem destinado à educação, saúde, ciência e tecnologia. E quando veio a pandemia, graças a Deus a gente teve um SUS que salvou muita gente.",False,931,4394,378,0,,1583235940323323904,0.7141643166542053,0.0383525118231773,0.2474832534790039,0.7525167465209961,-0.675811804831028,25,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1583235108362153984,Lula,2022-10-21,2022-10-21,2022-10-20 20:13:59-03:00,"Eu fui presidente e fui candidato à reeleição, assim como o FHC e a Dilma. E a gente fazia campanha depois das 18h e sábado e domingo, porque a gente tinha que trabalhar durante o dia. O atual presidente não está preocupado em governar o país, só com sua família.",False,1360,7276,1038,0,,1583235108362153984,0.1422524750232696,0.1792045533657074,0.6785430312156677,0.3214569687843323,0.0369520783424377,27,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583224133466607616,Lula,2022-10-21,2022-10-21,2022-10-20 19:30:22-03:00,"Vamos voltar 

: 
@ricardostuckert",False,1374,9183,1521,0,,1583224133466607616,0.0525961965322494,0.020946791395545,0.9264570474624634,0.0735429525375366,-0.0316494051367044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1583216565310611468,Lula,2022-10-21,2022-10-21,2022-10-20 19:00:18-03:00,"Lula e Eduardo Paes na Zona OestedoRio 
x.com/i/broadcasts/1
…",False,1499,6590,678,0,,1583216565310611468,0.04101487621665,0.0110939387232065,0.947891116142273,0.052108883857727,-0.0299209374934434,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1583177057290588160,Lula,2022-10-21,2022-10-21,2022-10-20 16:23:19-03:00,"Os ataques contra a senadora 
@elizianegama
 após sua declaração de voto são inaceitáveis. Reflexo da intolerância bolsonarista que tenta invadir o ambiente sagrado das igrejas evangélicas. Minha solidariedade à senadora e aos evangélicos que estão sofrendo pressão.",False,2411,18275,901,0,,1583177057290588160,0.0696175172924995,0.8550978899002075,0.0752845406532287,0.9247154593467712,0.785480372607708,22,6,3,3,0,1,1,0,1,1,0,1,1,0,0,0,2,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583170076290609153,Lula,2022-10-21,2022-10-21,2022-10-20 15:55:34-03:00,Vamos garantir R$ 600 no Bolsa Família para cada família e mais R$ 150 por cada filho. E vamos voltar a dar aumento real ao salário mínimo.,False,10257,71688,15619,0,,1583170076290609153,0.0392995849251747,0.0434310175478458,0.9172694683074952,0.0827305316925048,0.0041314326226711,17,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1583161811024502786,Lula,2022-10-21,2022-10-21,2022-10-20 15:22:44-03:00,"Reta final! Faltam apenas 10 dias para a eleição. E é pra dar orientações sobre a mobilização nos últimos dias que 
@FalaMuka
 e 
@LeilaGermano
 recebem 
@Cristianozaninm
, 
@louieponto
 e 
@Izalourenca
 no #SpaceDoLula!

Hoje, 23h. Ative o lembrete! #EquipeLula 
x.com/i/spaces/1BRJj
…",False,2310,18404,788,0,,1583161811024502786,0.1154439151287078,0.0321791358292102,0.8523769378662109,0.147623062133789,-0.0832647792994976,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583141312311676928,Lula,2022-10-21,2022-10-21,2022-10-20 14:01:16-03:00,"Estamos fazendo em São Gonçalo uma caminhada da esperança, para que no dia 1° de janeiro a gente possa já começar a gerar empregos e acabar com a fome. Vamos voltar pra fazer mais universidades, fortalecer o Prouni e trazer esperança pra nossa juventude.

: 
@ricardostuckert",False,2800,13050,992,0,,1583141312311676928,0.5063974857330322,0.0392147451639175,0.4543877840042114,0.5456122159957886,-0.4671827405691147,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1583138249970946050,Lula,2022-10-21,2022-10-21,2022-10-20 13:49:06-03:00,A nossa volta à presidência é para garantir a todos que vamos gerar empregos decentes para os homens e mulheres desse país.,False,1229,7608,2158,0,,1583138249970946050,0.286401629447937,0.0414871387183666,0.6721112132072449,0.3278887867927551,-0.2449144907295704,13,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1583138108450951168,Lula,2022-10-21,2022-10-21,2022-10-20 13:48:32-03:00,"Companheiros de São Gonçalo, quero agradecer a todos vocês por terem votado no 13 no dia 02 de outubro. Agora a gente precisa votar 13 de novo e aumentar os votos do 1º turno. Vamos procurar as pessoas que ainda não votaram ou votaram em outros candidatos.",False,790,4185,266,0,,1583138108450951168,0.328475683927536,0.0493617914617061,0.6221625804901123,0.3778374195098877,-0.2791138924658298,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583137885896642571,Lula,2022-10-21,2022-10-21,2022-10-20 13:47:39-03:00,Essa semana e a próxima são decisivas. Precisamos procurar as pessoas que não foram votar no 1° turno para irem votar no 2°. Só é necessário levar um documento com foto.,False,1405,7466,908,0,,1583137885896642571,0.048904325813055,0.0400583781301975,0.911037266254425,0.0889627337455749,-0.0088459476828575,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583129342326243328,Lula,2022-10-21,2022-10-21,2022-10-20 13:13:42-03:00,"Todo o mundo sabe a diferença entre o governo que nós fizemos e o governo que nosso adversário fez. A única coisa que ele fez mais foi contar mentiras, porque ele só sabe mentir.",False,1777,9868,5869,0,,1583129342326243328,0.0242537856101989,0.7626437544822693,0.2131024152040481,0.7868975847959518,0.7383899688720703,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583124223274278912,Lula,2022-10-21,2022-10-21,2022-10-20 12:53:22-03:00,Avisa que é ele! O #LulaNoFlow quebrou recordes de audiência e Lula falou no podcast sobre tudo que o Brasil realmente precisa discutir. Assista o programa na TV de hoje! #BrasilDaEsperança #EquipeLula,False,1777,6251,637,0,,1583124223274278912,0.5897986888885498,0.0142869064584374,0.3959144055843353,0.6040855944156647,-0.5755117824301124,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1583122284801556480,Lula,2022-10-21,2022-10-21,2022-10-20 12:45:40-03:00,"Lula caminha com o povo em São Gonçalo 
x.com/i/broadcasts/1
…",False,1735,7058,483,0,,1583122284801556480,0.1510079354047775,0.014360194094479,0.8346318006515503,0.1653681993484497,-0.1366477413102984,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1583106893286764544,Lula,2022-10-21,2022-10-21,2022-10-20 11:44:30-03:00,"Bolsonaro was inhumane during the pandemic. He stood by lies, disinformation, and negligence. Now he tries to hide it, but the people know: Bolsonaro never again. #EquipeLula",False,3968,11894,1411,0,,1583106893286764544,0.0269508361816406,0.1378073543310165,0.8352418541908264,0.1647581458091735,0.1108565181493759,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"bolsonaro, saúde, vacina, pandemia, popular"
1583095134052179969,Lula,2022-10-21,2022-10-21,2022-10-20 10:57:47-03:00,A conquista do direito de resposta no espaço do adversário foi bom pra tirar o tempo de mentira que Bolsonaro conta na televisão. E pra gente poder conversar com o trabalhador.,False,2355,14952,6305,0,,1583095134052179969,0.5303747653961182,0.1265705674886703,0.343054711818695,0.6569452881813049,-0.4038041979074478,18,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1583094868846735360,Lula,2022-10-21,2022-10-21,2022-10-20 10:56:43-03:00,"O ramo mais fácil pra você gerar empregos é a construção civil. As obras do PAC que foram paralisadas precisam ser retomadas com certa urgência. E os trabalhadores precisam ser contratados das comunidades em que elas vão ser feitas, como fizemos em 2008 e 2009.",False,681,3306,475,0,,1583094868846735360,0.1311322003602981,0.0744736492633819,0.7943941354751587,0.2056058645248413,-0.0566585510969162,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583094599064899584,Lula,2022-10-21,2022-10-21,2022-10-20 10:55:39-03:00,"Para as famílias que vivem em paz, não interessam armas. O que Bolsonaro fez foi liberar armas e aumentar a violência nas ruas. Não é possível que não tenhamos registro das armas que estão por aí.",False,1162,6124,1763,0,,1583094599064899584,0.0225561819970607,0.7776422500610352,0.1998016089200973,0.8001983910799026,0.7550860680639744,17,3,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583094301164474368,Lula,2022-10-21,2022-10-21,2022-10-20 10:54:28-03:00,"Vamos continuar defendendo a necessidade de criar mais empregos, fazer o reajuste do salário mínimo todo ano, manter o bolsa família de R$ 600 mais  R$ 150 por criança de até 6 anos, e criar linhas de créditos para quem quer investir em micro e pequeno empreendimentos.",False,1066,4845,564,0,,1583094301164474368,0.2221138328313827,0.0640561208128929,0.7138300538063049,0.286169946193695,-0.1580577120184898,27,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1583093945843994625,Lula,2022-10-21,2022-10-21,2022-10-20 10:53:03-03:00,"Nosso adversário tem uma máquina de contar mentiras e espalhar ódio. Fez uma live de madrugada pra se explicar de coisas que ele mesmo disse, está gravado. Quando ele falou sobre nordestinos, fiquei pessoalmente ofendido.",False,2312,12287,2898,0,,1583093945843994625,0.008643552660942,0.9688839912414552,0.0224725101143121,0.9775274898856878,0.960240438580513,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1583085979950538753,Lula,2022-10-21,2022-10-21,2022-10-20 10:21:24-03:00,"Faltam 10 dias para a eleição. Estamos disputando o voto de quem se absteve no 1° turno. Estamos fazendo uma agenda de viagens pelo Brasil. E nossos apoiadores precisam ir pra rua, convencer as pessoas a irem votar.",False,2057,12159,2369,0,,1583085979950538753,0.0513260588049888,0.0732516497373581,0.8754222989082336,0.1245777010917663,0.0219255909323692,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1583082635701911552,Lula,2022-10-21,2022-10-21,2022-10-20 10:08:07-03:00,"Lula conversa com a imprensa no Rio deJaneiro 
x.com/i/broadcasts/1
…",False,990,4115,733,0,,1583082635701911552,0.0614277869462966,0.0138197122141718,0.9247525334358216,0.0752474665641784,-0.0476080747321248,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1583062882597867521,Lula,2022-10-21,2022-10-21,2022-10-20 08:49:37-03:00,"Uma corrente de orações contra a fome, a mentira e o ódio. Entre no link e compartilhe seu pedido de oração e desejos por um futuro melhor. O Brasil é um país do amor e do respeito. #EquipeLula 
lula.com.br/clamor-pelo-o-
…",False,780,3429,619,0,,1583062882597867521,0.5004607439041138,0.075284756720066,0.4242545068264007,0.5757454931735992,-0.4251759871840477,21,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1583043986515963904,Lula,2022-10-21,2022-10-21,2022-10-20 07:34:32-03:00,Bom dia. Hoje participo de duas caminhadas no Rio de Janeiro. No fim da manhã estaremos em São Gonçalo e no final da tarde faremos um encontro em Padre Miguel. Faltam apenas 10 dias para a eleição. Vamos juntos trabalhar dia e noite para ampliarmos nossa vitória no dia 30.,False,2493,15171,1755,0,,1583043986515963904,0.3833507597446441,0.0199717506766319,0.5966775417327881,0.4033224582672119,-0.3633790090680122,30,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1582888558452690944,Lula,2022-10-21,2022-10-21,2022-10-19 21:16:55-03:00,"Faltam 11 dias para votar em quem já cuidou do povo brasileiro e vai fazer melhor de novo. Desenho do 
@paulomoreria
. #BrasilDaEsperança #EquipeLula",False,2271,13867,2624,0,,1582888558452690944,0.5827717781066895,0.0091963959857821,0.4080317914485931,0.5919682085514069,-0.5735753821209073,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1583608893632319489,Lula,2022-10-22,2022-10-22,2022-10-21 20:59:16-03:00,"Todas as pessoas têm o direito de votar. É importante, para você assumir um compromisso com o seu país. O sonho que você tem pro seu filho, pra sua filha. Por isso eu peço: compareçam para votar.",False,1188,5665,634,0,,1583608893632319489,0.2424160838127136,0.057864736765623,0.6997191309928894,0.3002808690071106,-0.1845513470470905,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583601845649301504,Lula,2022-10-22,2022-10-22,2022-10-21 20:31:16-03:00,"Nós sabemos como fazer as coisas, já cuidamos povo uma vez e vamos fazer de novo. A razão pela qual estou voltando é para cuidar do povo trabalhador, que tem preferência na nossa política social.",False,727,3641,437,0,,1583601845649301504,0.361750066280365,0.0219973009079694,0.616252601146698,0.383747398853302,-0.3397527653723955,18,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1583600342733705216,Lula,2022-10-22,2022-10-22,2022-10-21 20:25:18-03:00,"Para diminuir o preço da comida é preciso aumentar a produtividade, incentivar a agricultura familiar. É possível baixar o preço da carne, do óleo. O governo precisa ter responsabilidade com o povo.",False,1068,5064,599,0,,1583600342733705216,0.0776209160685539,0.2310156226158142,0.6913633942604065,0.3086366057395935,0.1533947065472602,18,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1583598204750221313,Lula,2022-10-22,2022-10-22,2022-10-21 20:16:48-03:00,"Ao vivo agora com @AndreJanonesAdv no Facebook. #EquipeLula 
fb.watch/giUr-CWVsZ/",False,456,2006,194,0,,1583598204750221313,0.03665117546916,0.0125538641586899,0.95079505443573,0.04920494556427,-0.0240973113104701,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1583588074625589248,Lula,2022-10-22,2022-10-22,2022-10-21 19:36:33-03:00,"Quero que a 
@MarinaSilva
 e a 
@simonetebetbr
 saibam: vocês não estão me apoiando, estão apoiando o povo brasileiro em busca de democracia.",False,3557,31419,3495,0,,1583588074625589248,0.0249650124460458,0.7942144870758057,0.1808204352855682,0.8191795647144318,0.7692494746297598,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1583586458954133504,Lula,2022-10-22,2022-10-22,2022-10-21 19:30:08-03:00,"Vamos reforçar a escola de tempo integral. Que as crianças possam ficar o dia na escola, praticando esportes, com acesso à cultura. Aprendendo mais sobre meio ambiente. E que elas possam chegar em casa dando lições para os pais, contando coisas novas.",False,736,3612,293,0,,1583586458954133504,0.7554399967193604,0.013912646099925,0.2306473553180694,0.7693526446819305,-0.7415273506194353,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1583586302015918080,Lula,2022-10-22,2022-10-22,2022-10-21 19:29:30-03:00,"Nós seremos um governo que irá pregar o amor, e não o ódio. Vamos pregar o desenvolvimento, e não o atraso.",False,1712,11109,3859,0,,1583586302015918080,0.1042465046048164,0.1592607796192169,0.7364927530288696,0.2635072469711303,0.0550142750144004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
